timestamp_ms,lat,lon,lidar_distance_m,battery_soc,wheel_torque_fl,wheel_torque_fr,wheel_torque_rl,wheel_torque_rr,ambient_temp_c
1735689626000,40.11059788627784,-88.20730225782872,37.22056125235391,100.0,11.50974096388919,11.324596729726483,12.770115303960432,12.6474876738446,21.613450365298394
1735689627000,40.11059898261003,-88.20730703232162,36.35327343534234,99.90609418368425,12.113829448389316,11.309258831098683,11.813919293526054,11.956469864357611,22.055721576036575
1735689628000,40.11060022080786,-88.20730917319925,34.270780245124165,99.92285665423667,10.910032163779226,12.551837356451,11.659786175435295,11.863444562951637,22.069889054565127
1735689629000,40.11060151327087,-88.20730762497102,35.25669431061301,99.90696232770884,11.91713255631009,12.641884139632706,11.945803639530816,12.028910381711567,22.523345027665844
1735689630000,40.110607938213676,-88.20730666316516,37.81042675768029,99.87263471469427,12.40788686549812,12.736425697484773,11.665680505656143,12.204213850139226,21.87224492309991
1735689631000,40.110606718968626,-88.20730486461419,37.65028739355275,99.83370315793469,12.348664674807805,11.711929947050745,12.176251475616562,14.003845809413722,22.010930532253802
1735689632000,40.110605182240434,-88.20730321166732,33.6711754804118,100.0,11.93493740152087,12.160841772173146,12.970944601815217,11.961880514521749,22.247283587484773
1735689633000,40.11060274092225,-88.20729694852523,35.11385561663806,100.0,12.03652609752305,12.228826413104787,12.065776223196588,12.151770631540565,21.851091765426833
1735689634000,40.11060458886052,-88.2072991921017,38.56494217210175,100.0,11.815482240105386,11.210471562749497,11.602686243362147,12.932762900960931,21.78955603345757
1735689635000,40.1106079757774,-88.20730405037293,35.60211297793836,100.0,11.916809297869179,12.144588989793597,11.986947385442207,12.343139265596196,22.72577035729296
1735689636000,40.110607633935025,-88.20730720203193,36.14804165147033,99.6463400891957,12.381228975086815,12.137196518723846,11.43239600697924,11.228009727245594,22.26751022808896
1735689637000,40.110605113465596,-88.20730931298743,37.4333293881101,99.70964740132686,11.69478115596727,12.442380516997586,13.506470679870676,12.929249656947086,22.499833979263226
1735689638000,40.110602640021945,-88.20731223596823,33.91470789344798,100.0,11.745659122356972,11.785824805688687,12.972052576253738,12.233670752788758,22.330614682476345
1735689639000,40.11060459180031,-88.2073119549857,34.52341832635345,100.0,11.283716647105386,12.698709862602623,12.697000419142384,10.654512393005898,22.037391669955625
1735689640000,40.110606821562826,-88.20730819702098,35.46742512065548,99.99444095416267,12.398722836311858,12.115543017388802,12.451081054403748,11.871894602146455,21.868493240279307
1735689641000,40.11060845102563,-88.20730357804376,37.77991327521305,99.8895229814559,11.917325856474813,12.932116075623908,11.994513161882479,11.717059814333798,21.88482966278036
1735689642000,40.110606454496505,-88.20730206511826,37.52262476834318,100.0,11.447668283445092,12.452443742937701,12.007431924120699,11.841858798877547,21.82732320764103
1735689643000,40.11060715098048,-88.20729564130161,37.09261987151556,100.0,12.492196387570477,12.219870485982389,11.970829731808092,12.06341648475176,21.830989743447628
1735689644000,40.110607501037904,-88.20729671042078,35.824218520419016,100.0,12.032382092729346,11.491955984651769,13.27133357564987,12.444203753210008,21.815437899342513
1735689645000,40.11060815710369,-88.2073016079779,37.747295594273936,75.3981182927831,11.686387340072379,11.424785487795369,11.988711407955643,12.718382646439208,22.363666770094124
1735689646000,40.11061077139003,-88.2072984484437,35.84394998121928,99.95839250861572,12.505724729079217,12.887101615922791,11.80462441503382,12.738491662284234,21.756300534571526
1735689647000,40.110611442176676,-88.20730396422688,36.95984085494101,100.0,11.890578160162706,12.527415040719237,12.036278432008665,12.889945376740263,22.582037618375352
1735689648000,40.110613478917365,-88.20730622923594,37.48091235139026,99.97688517079187,11.278495980223589,11.947890632731884,12.348919637166048,11.9903843297944,22.36038658994432
1735689649000,40.11061368165457,-88.20730466889924,38.67804295835527,100.0,12.544316100007256,11.883910674741163,10.35112863184516,11.047585976876753,22.334015008457584
1735689650000,40.110614549012766,-88.20730497604369,36.06827873978556,99.91435574836055,11.646933863657633,12.205137267321023,12.290856787173384,10.842754579746469,22.18386437136
1735689651000,40.11061644287744,-88.20730554890197,35.628796709528054,99.92091983375708,13.578926823002215,11.423482239896892,10.824821057558973,12.483120765854325,22.24835744010952
1735689652000,,,38.13526504812233,100.0,11.847871281326794,11.864118400531977,12.833995465234038,12.06794133858022,21.9565259646439
1735689653000,40.110611112396334,-88.20730912367924,38.27036424768153,99.82421585722507,11.064856870635058,12.406107810358678,11.237771711960075,12.848496761817346,21.81141779447727
1735689654000,40.11060970127837,-88.20730611269177,35.417450303580935,99.81067358483672,12.951675809759134,12.474872842521616,11.700129541497818,12.333547611077387,21.952887398119678
1735689655000,40.11060778464483,-88.20730605278803,34.59488126777651,99.84360441603734,12.048216404838486,11.919555109325007,11.145075853250447,11.226450995694005,21.65148887789687
1735689656000,40.110606959218075,-88.20730854346566,38.10089642327682,99.90200348728824,12.206224048114674,12.905605083150547,13.005890050301478,11.803283585681738,22.272987123290278
1735689657000,40.11061144404201,-88.20731228608105,33.82965943133201,99.70417906961373,12.27104760294141,12.629854043007635,12.1012199403106,12.321386260143035,21.765074287058408
1735689658000,40.110608846548665,-88.2073147148648,33.77294690009186,99.98331663060145,11.401721466596433,11.724859322434856,13.222533165807803,11.552508968822544,22.344750960003434
1735689659000,40.11061175138373,-88.20731353786354,35.9295975796372,99.87407975260923,11.000581106644933,11.473214842919894,13.105075429318632,12.86369450110248,22.35663195709566
1735689660000,40.11060670277441,-88.20731250705676,36.35558356648775,99.9944319101332,13.06268862589366,12.410285518965086,12.737640108689785,11.892735473277261,22.211551666011452
1735689661000,40.11060569811932,-88.20731490857806,34.631871890998184,99.63590062771861,11.306014868341252,11.889845795229132,11.414024552585131,11.953950889779943,21.945369090796746
1735689662000,40.11060618637852,-88.20732154085631,36.57446507640224,99.99129160206208,12.908590121305727,11.796740838368565,8.906647270808936,11.314595324576487,21.828614072942838
1735689663000,40.11060794504551,-88.20732028081802,36.66123428559132,100.0,12.354700400154618,12.230085374588691,12.801745380918833,13.137541023553114,21.872628338581162
1735689664000,40.11061007872525,-88.20732297394022,35.56079992525761,99.93741421892808,12.180955105365548,12.4802100353749,12.31493378072741,12.022779450489681,21.805203371395546
1735689665000,40.11061245876696,-88.20732090675278,39.35142255327056,99.88659057741003,11.861158429709056,12.518360742417673,11.937476707036996,12.26768511014948,22.126609937768055
1735689666000,40.11061141259174,-88.20732317508171,36.96570439681297,99.9850125147323,13.25158193208658,12.15186878000442,12.300045104061313,11.737866392566747,22.094250004295432
1735689667000,40.11061002553636,-88.20732613878307,38.033624087649514,76.65585298202305,11.7526581573432,10.979200633711436,12.350005666893662,11.92881445611766,22.80193132350931
1735689668000,40.110612599464005,-88.20732567926736,34.1763905294401,99.94033894691708,11.768504698688394,12.605244062199617,11.389418456800778,12.281808499410364,22.78698739701718
1735689669000,40.11061202555103,-88.20731860616966,34.183258176642276,99.9475045204754,12.439334120679636,11.726873308323581,11.846483637303594,12.346754658820553,22.673175038484153
1735689670000,40.11060819849206,-88.20731635907968,37.090416972300936,100.0,11.76827581048149,12.285979220258138,12.458359792998944,12.419864725150067,22.070973568913644
1735689671000,40.11060479863042,-88.20731595042179,39.202402904496616,99.96352605699948,11.600910466803608,12.072588253467531,12.570862391194854,12.639213584401933,21.64757022362674
1735689672000,40.11060204027356,-88.20731487386718,34.92499704392517,99.7743559427774,12.079881768834305,13.257573175985504,12.257237813829216,12.482153173083887,22.20929964032182
1735689673000,40.11060353175579,-88.20732012721477,36.6747409271384,100.0,12.454665319705668,13.166370380440355,11.933482021497037,12.410143171168265,22.060172104176427
1735689674000,40.110603959033,-88.20732349423588,34.626797613393784,99.85194012388712,13.052540114546103,11.909563210072971,12.043316190876634,11.81035906589398,22.16218831690916
1735689675000,40.11060603048906,-88.20733102702248,35.421264757839175,99.8689804596822,13.15639776688518,11.468857662100486,11.764015028813033,12.02834236986384,22.301928194476755
1735689676000,40.11060474873112,-88.20732583740079,36.80861283944862,99.8760119699227,11.221218631771244,11.509842292391268,12.091021886084826,11.529288313270998,22.39903003241828
1735689677000,40.110605224350195,-88.2073212552427,35.79976664936052,99.97765028273257,12.639811322925853,12.280712610102949,12.569966691172471,11.895025469454193,21.5324654560912
1735689678000,40.11060710112138,-88.20732007678713,34.60012550171334,100.0,11.628452983782694,11.876931477077616,13.360900430838415,12.360260757710952,22.610224447319496
1735689679000,40.11060617308176,-88.20731967144181,34.58625286186701,99.86071635163138,11.655259866697035,11.59311948587113,11.546559278225361,12.349233897580225,22.493993152390967
1735689680000,40.110607543407475,-88.20732432621182,33.768825319596615,100.0,11.854545225095606,11.888721183962941,12.783938442767303,12.481885475898617,21.960063075610957
1735689681000,40.11060555762965,-88.20732498411171,37.33241114979022,99.87393601607432,11.824580294019944,12.378028438639866,12.343835706684084,12.888055611273302,22.474182593124922
1735689682000,40.11060446846811,-88.20731960693607,37.53359474001366,100.0,11.5932513272429,12.11517635147012,11.353690166849717,11.497648291945692,22.076736907758356
1735689683000,40.11060332325443,-88.20731921268808,37.545730769926465,99.87439702708996,10.967332365287836,11.914989094168995,12.10733593724397,11.22272065666528,22.17907076369431
1735689684000,40.11059973573549,-88.20732090662747,35.312803863567666,99.78969403971297,12.855456588834224,11.979616631516288,12.067063242230876,12.026569736667222,22.117342864184728
1735689685000,40.11060119665293,-88.20732618083946,38.205150849256704,100.0,12.58336262847847,12.078967542876732,12.159123619634016,12.89726559910961,21.917502853082823
1735689686000,40.11059978844591,-88.20732203992227,37.77603755127632,99.7746383425982,12.127901770807359,12.273120899354858,12.685696977533887,12.882775881686962,21.733560194314407
1735689687000,40.11059982592827,-88.20732225017368,36.74644595605948,99.76480724905359,11.654267313157817,12.304322807656556,13.15111867115855,12.26297327789734,23.131626807193815
1735689688000,40.110601268168246,-88.20732752037523,36.51988506270359,99.69085932295052,12.757538711816224,11.341356713820813,12.813092188925962,12.022958374058199,22.39686112684946
1735689689000,40.11060260776177,-88.20733029317228,35.80106771697791,99.99185608070212,12.110099334546126,12.250777167382521,12.273832412739626,12.298206786577225,22.227386771227252
1735689690000,40.1106046039171,-88.20733412578633,37.08258520189377,100.0,11.85616746024254,11.988274243198543,12.331255060579746,12.729479510860646,22.815314539399186
1735689691000,40.110604308460644,-88.2073345210169,39.23980435313722,99.88095919932424,11.323540103779976,11.664276825849809,13.210651937175456,11.781544232490706,21.594400251288164
1735689692000,40.11060303856571,-88.207333899,38.54029630266819,99.71631866201928,12.416642339548343,11.98669124275938,11.643691753458182,11.887563768748784,22.09910840345699
1735689693000,40.110602799411076,-88.20733540865119,36.46876289411199,99.83176980403763,11.982221362901265,12.752987683530387,12.795959877221588,12.222706602067058,21.97118898345635
1735689694000,40.11059773740777,-88.20733307751141,37.680566165136845,99.79446875618686,12.281882133582807,12.581103399833921,11.603152891965246,12.736486679534751,22.016336408591865
1735689695000,40.11059339607036,-88.20733284110469,35.24003251017237,99.70532666663975,12.23750044841561,12.227267071249406,11.415926357867168,12.596321264625695,22.201748921533976
1735689696000,40.11058942797152,-88.20732965416752,38.00681000812975,99.7685157306895,12.472917693075626,11.731986013463583,12.496119732382551,11.195450606091315,22.039686800824395
1735689697000,40.11058643623104,-88.20733072574976,35.684943107780825,99.88607081640946,12.265720038096813,11.502592117391627,11.353590376947514,12.601247163483979,21.57189059390787
1735689698000,40.11058763555372,-88.20732158977299,37.98611954232135,99.7509620989738,12.006506682865709,11.713369571630427,11.987868600396894,12.17708253790261,21.8417225367791
1735689699000,40.110584919116555,-88.20732328323915,41.42383954036762,71.6631276237346,12.438207899347784,12.192252904619485,12.873280248156174,12.504420424058157,21.876827608360554
1735689700000,40.11058378462889,-88.20732599322913,36.1346952128757,99.60682333423087,12.638225059446953,12.20466041179184,11.731075031073948,12.080215895364105,22.045467995928075
1735689701000,40.110587682313785,-88.20732907213078,41.39338886130568,100.0,12.93787957290262,11.864208253609092,13.08827894210676,12.439557391346177,21.869246379676028
1735689702000,40.11058661352187,-88.20732970495295,37.76459447156927,99.76941224874057,11.606309734933717,12.630658664150724,11.062983177167908,16.235639036961597,22.14278208619167
1735689703000,40.11058882606858,-88.20733486356123,35.923647315884246,99.9190113242227,12.724556630098299,12.38587308540347,12.715761979997255,11.921503371607047,22.155600079170625
1735689704000,40.11058602521554,-88.2073339798727,35.87433310214735,99.83542348070021,11.376413465321207,10.86985804987812,11.503435337800154,11.816203980862186,21.454938069980795
1735689705000,40.110585408902864,-88.20733969578401,40.634369288317785,99.85928087221623,12.679524729958755,12.251952085142378,12.100204847449737,12.101632523231856,21.835500253229334
1735689706000,40.1105825588367,-88.20733921077124,37.845824243037995,99.6733427908746,11.87890530006559,12.576972301435267,12.307106952223211,11.551977226437817,22.28879234967408
1735689707000,40.11058154173747,-88.20734326452647,36.27650396371549,99.7161136599714,12.596858083996995,12.302320321708661,12.05995276420239,11.979754680941952,22.1761925602079
1735689708000,40.110584062661886,-88.2073444084067,36.83992093340842,99.71703814837079,12.924289088194357,12.493724701751113,12.074341180137086,12.042171806451277,21.60185006461835
1735689709000,40.110578880700615,-88.20734259478549,37.8106405661421,99.80682206916269,12.294494233120938,12.073101301089137,11.479437939780155,12.723081728503917,22.500808891082173
1735689710000,40.11058018397154,-88.20733568267244,37.17074726161772,99.96111886768033,12.183034069081776,12.174078578916438,12.914195141591051,12.538380973824873,22.43354353454033
1735689711000,40.11058089717835,-88.207338916674,37.72201457170159,99.85217059878636,12.159373517550847,12.186397674768582,11.593668365934496,13.214982633249683,23.038487519496165
1735689712000,40.11057911472848,-88.20733936762635,39.8829058559482,99.69033899332992,11.975147813423712,12.302479975553869,11.595087107335459,11.371581818741536,22.842287768026427
1735689713000,40.11057477655492,-88.20734153890238,35.549843131539454,99.80705973499717,12.77451155338211,11.922752626206377,12.163688526677205,12.083987384024917,21.928547165568993
1735689714000,40.11057499294344,-88.20734414851334,38.22804007419181,99.78510341776457,12.16028240157549,12.760414256130202,11.865757667577382,12.830596099163772,22.184474862393078
1735689715000,40.11057340446531,-88.20734629343333,37.171029344526076,99.75087548582194,11.1284132300965,12.927428192274283,12.635328843425516,12.353270333280085,22.242205056167606
1735689716000,40.11057410249395,-88.2073438212339,36.551074494490656,99.78932913481343,12.659985362735089,11.952392730586702,11.951118696330463,12.108886405096595,22.67948143883262
1735689717000,40.110574168050384,-88.2073452854015,38.92715599859556,99.88102436845453,12.635588356934036,11.635415951931117,12.21917949543086,11.753538800649967,22.135086780965583
1735689718000,40.110578973387064,-88.2073385374634,35.145993877886056,99.7011875876579,12.243192208065187,11.54900633422322,12.278879081663858,12.568774618570925,22.70815290939018
1735689719000,40.11057825532018,-88.20733728952564,33.807705103824425,99.74427165741787,11.829386622053029,12.425980089421694,12.710396675589466,12.31673414175348,22.338443503456784
1735689720000,40.1105751848277,-88.20734031955762,37.71336258100896,99.90183289418692,11.645254323684501,12.519279239072157,11.961515412985381,12.056337720209836,21.961709296895503
1735689721000,40.11057572265461,-88.20734141967317,37.1884863522086,99.8384537506245,11.834547562623257,12.431809771623758,11.391330328352959,12.73147021942769,21.83049067782614
1735689722000,40.11057638264466,-88.20734382521414,35.385662853526455,99.93387145543765,12.32849469038648,12.476666040985103,11.824273542737378,13.348289246529156,22.601305935039353
1735689723000,40.11058046020738,-88.20734142500818,34.86826749511209,99.95087982389737,11.309179905999823,11.946763576916345,12.799603663907408,11.786726136006251,22.585860892967037
1735689724000,40.11058296554112,-88.20734634134715,40.34919343788587,99.61351274334514,12.44502058433592,11.237737721659645,12.406843290654717,12.524421778310696,22.632023596712415
1735689725000,40.1105840361543,-88.20735036420129,38.16689727619709,99.80957323226302,12.270956063182044,11.986031392096628,12.049469169958819,12.303948224636745,21.347708564381247
1735689726000,40.110588426062975,-88.20735213883965,37.52095960175206,99.71222252242556,12.8801731832841,13.06346910600535,12.26709694935272,12.561291820652697,22.2076450394217
1735689727000,40.11058485977381,-88.20735008999927,200.0,99.62753084955153,12.58902147989924,12.370796947952176,12.105582348946875,12.898661929567623,22.693903125002073
1735689728000,40.11058294051921,-88.20734639081844,39.062769439566466,99.67487375160391,11.878730265809157,12.452528215541482,12.634104740863974,12.951340031170838,21.756520349497144
1735689729000,40.110580160791386,-88.20734224919187,40.20265928447187,99.73168457577103,11.39667329623376,12.694491085240474,12.410858427001898,11.992904695195424,22.458180204693083
1735689730000,40.110578991361976,-88.2073406597873,35.797865562706754,99.73063411543934,11.833366866007037,11.823937208421702,12.10453778525763,11.414714933210043,22.06745713804951
1735689731000,40.11057486130353,-88.20734090845592,35.76074367307209,99.69134977505404,12.936457581288845,12.357578799514478,12.704669734823113,12.199031405209219,21.933783052466666
1735689732000,40.110576766756374,-88.20733852457849,38.53146517120191,99.76073927020956,12.394880693194166,12.503801353298416,12.836101787614648,12.20391347256752,22.010773728441638
1735689733000,40.11057610008828,-88.20734195808033,38.24660444266835,100.0,12.548227429107065,11.783298986412351,11.789886127437962,10.873228271162294,22.820237991112474
1735689734000,40.1105716876694,-88.207347492052,39.51833538268011,99.55174964618617,11.936824746607297,12.433346822870455,11.800888171250286,12.7579781810652,22.58269749483296
1735689735000,40.11056864093216,-88.20734618213926,35.216629026601375,99.89343692764828,12.495656877312655,12.900957971299377,13.453772700960156,11.990749591177316,22.230175193859775
1735689736000,40.1105695814737,-88.20734919917452,38.7371616507735,99.7529705999504,11.495051422546767,12.054781992898118,12.568173341262241,12.22931182958251,23.043527748809467
1735689737000,40.1105720958534,-88.20734939509471,39.184604721315154,99.70082987587489,12.724591930285413,11.395808873615604,13.091657592529172,11.971589041018246,21.648196533698258
1735689738000,40.110578086046075,-88.20734903621367,39.123879053257944,99.50938994838499,11.681134298096865,12.345144723801436,12.705031595853605,12.155090869095357,22.053326402490637
1735689739000,40.110586827633476,-88.20734829185498,37.12848138104546,99.84130657500666,11.273497331882893,11.932430648233348,12.490418178877889,12.898836355824372,22.83924815187877
1735689740000,40.11058807086177,-88.20734547848038,38.5353304086073,99.57505869780063,13.393726375873927,12.353103274398446,11.19421577893104,12.304722029461459,22.218359265131763
1735689741000,40.11058510224741,-88.20734298225481,36.61278929085226,99.8455218859923,12.331859647967008,11.843341712210774,11.653834757569904,13.325174211143471,22.21071533828806
1735689742000,40.110578706108576,-88.2073423972546,37.355705543647545,99.95333414172299,12.31987588194554,12.296757768329769,12.591433253387596,12.580812803191463,22.242906443742736
1735689743000,40.11057950924296,-88.20734372330045,36.24955223603114,99.58863780579456,11.333148889540407,12.881739568453321,11.815661398042261,12.618826638277175,22.127106325339838
1735689744000,40.11057707041967,-88.20734340001418,36.69477245149412,99.88097734760262,12.58126153862306,12.25608123380902,12.195851586168112,12.167874586040584,22.614268679248937
1735689745000,40.11057582434789,-88.20734518864543,0.0,99.7420266211594,12.714845388251566,11.447259973372812,12.727008310156105,12.24182532285843,22.002308712445856
1735689746000,40.110573988057496,-88.2073457779322,37.13394071563968,99.48586916155078,12.1740417608696,12.461552817716743,12.341509711044383,12.789917330973248,23.23441219463316
1735689747000,40.11057356568484,-88.20733792341193,36.75091892619277,99.59079551476003,12.720496445979624,12.285495955631799,12.474931407115509,12.86914257699661,21.80025068416027
1735689748000,40.11057676362553,-88.20733737684283,35.95845251337399,99.75496055445235,12.86264981544197,12.384008790787288,12.971372603544996,12.410606625422098,22.889508823247958
1735689749000,40.110577234771235,-88.20733602610778,40.86821540397193,99.77991516679369,12.542109077716466,12.76584602573506,13.02273662013527,12.557650980692019,22.58820752815224
1735689750000,40.11057675886672,-88.20733814254972,37.19443244657385,99.54029004662785,11.197988539168957,12.01856544599301,12.252942258367842,12.211092714053422,22.062514251320795
1735689751000,40.11057365190546,-88.20733508232948,38.45891175414316,99.73197742852017,11.707146344641053,12.13893048740674,12.919927332712028,12.392947991004656,22.393327788471534
1735689752000,40.11056862785663,-88.20733280151221,35.344173266167225,99.82519935250549,13.128250271205292,11.77008990626876,11.804385886428477,12.328413440500515,22.600975449567123
1735689753000,40.1105671689329,-88.20733049945454,40.03775386289706,99.84440151957604,12.327845190312917,12.383332504389827,12.40004753579417,12.306401125813888,22.526478245021384
1735689754000,40.110567007585246,-88.2073298547808,38.2706511407536,99.67323196115582,27.264719180461462,12.372072084997587,12.571511588858426,12.789413981033725,21.643855004756997
1735689755000,40.11057231137499,-88.20732675221052,37.37270927291649,99.77358835063652,11.874524813135997,12.160489419787028,12.237652239324207,12.265317536352748,22.446579502865735
1735689756000,40.11057270219855,-88.20732293715493,37.404401206799335,99.84786416356744,11.973464975539395,12.66574386562861,12.18117693414081,11.977664892072434,21.82744952328126
1735689757000,40.11057565041709,-88.20732208785816,39.37980001068673,78.80661691199231,12.890375841167044,11.77570420686599,11.734343866838291,12.15935452841872,22.682225148889515
1735689758000,40.11057415253029,-88.20732243169525,33.66459506057725,99.8225440229952,13.045135290796166,12.359374746254481,12.278114847782446,12.15275717823706,22.691848501807446
1735689759000,40.110570597698995,-88.20731974798227,36.876481626487845,99.72739217101376,12.696351624346727,12.598302685117936,11.493509532303456,12.518230722806134,21.840130195175927
1735689760000,40.1105677023487,-88.20732246035818,37.95265964311632,99.7006290686746,12.575380405893267,12.028566405453226,12.23300424854845,12.02053924147901,21.62968760398802
1735689761000,40.11056552667051,-88.20732461423903,37.95386275978107,99.74282464595231,12.614752335277766,11.614674824220613,12.331594829306304,12.86414692839625,14.12368473524599
1735689762000,40.110571912079706,-88.20732477414006,41.92622140955725,99.61671859080349,12.268101174281494,11.455608225002306,5.736062126744038,12.168622221542476,22.240933014229658
1735689763000,40.11056944791967,-88.20732999821126,37.68031732436522,99.84002205623487,11.703303826081017,12.382791201895738,11.716985755585943,13.089712992668261,22.330131447425302
1735689764000,40.11057196338728,-88.20732751542545,39.69048195112458,99.52112193023554,11.597080572561579,13.153992622248756,12.476918144064976,12.319989189727146,22.47682784143241
1735689765000,40.11056925460575,-88.20733040416711,40.941040926365574,99.64245305959942,12.966207703291593,12.003964135025871,12.593674507271395,12.572985204438554,22.27719635901708
1735689766000,40.11057204932479,-88.20733181864017,39.2478695929746,99.69682097900862,12.294206635978803,12.536329687173456,12.299639584400769,12.80752359080875,22.369733578624196
1735689767000,40.11057320417768,-88.20733245847896,37.249597193095596,99.75573147686609,12.551047672039163,11.099846483982988,12.536224893445327,12.924311223070049,22.043697275563648
1735689768000,40.11057273426399,-88.20733234061849,36.35194215868212,99.77647317877596,12.41973495839046,12.50099348327111,12.449296284759608,12.627900644880489,21.977806002837568
1735689769000,40.110572611976416,-88.20733337157833,39.41513548535221,99.8744479158332,12.446944861496139,11.771997190751597,11.015856730918603,13.627032205459487,22.550667835789817
1735689770000,40.11057064761333,-88.20733357369147,40.78285359054231,99.70329965059628,12.490515367866946,12.121380760752135,11.856978700345488,12.319767044828206,22.52334843920075
1735689771000,40.110571985829935,-88.20733375257437,39.152550146603,99.60601091494215,12.66858506032274,12.359317782624546,13.391261547503778,11.565348309202276,22.218213426979812
1735689772000,40.11057062087949,-88.20733509366724,40.202046421389085,99.6729646291218,11.93794828467871,11.49133327221399,12.649740221149901,12.3043736515411,21.97695545428
1735689773000,40.1105669440622,-88.20733741325061,42.25804227277333,99.65024115014049,12.914770444257718,13.896387271408063,12.022763910416394,12.720945205343334,16.480062791072584
1735689774000,40.11056311024948,-88.20733416882884,39.64440934665504,99.74916069247202,11.956540503479632,12.02275028096471,12.508720874637103,12.552846709138311,22.948159195713117
1735689775000,40.11056362801323,-88.20734048204595,36.755603433352974,99.55692861713678,12.446978347239398,12.63075043304506,12.682736593690711,11.818144408018778,22.750195570649957
1735689776000,40.110568365287,-88.20734109919142,38.50132717033261,99.66211675029676,11.73759087885371,13.075420190951615,13.099647913036923,12.160088114303782,22.57498705055331
